checkin_dt,checkin_mode,checkin_type,can_shop,contact_id,membership_type,membership_status,member_since,membership_start_date,hours_0,hours_1,hours_2
2020-07-21 15:49:09.823185,email,ghfc,True,5861.0,Zucchini Plan,New,2020-06-15,2020-06-15,2.75,0.0,0.0
2020-07-21 16:27:35.158199,email,ghfc,True,4802.0,Lettuce Plan,Current,2019-05-17,2019-06-03,0.25,0.0,0.17
2020-07-21 16:42:07.703896,barcode,ghfc,True,4817.0,Carrot Plan,Current,2019-05-20,2019-05-20,0.0,2.5,5.75
2020-07-21 16:42:55.834325,email,ghfc,True,3460.0,Lettuce Plan,Current,2017-01-14,2017-01-14,0.67,2.29,2.76
2020-07-21 16:58:05.232239,barcode,ghfc,True,5209.0,Lettuce Plan,Current,2019-10-08,2019-10-08,0.0,2.67,2.5
2020-07-21 17:09:05.675869,email,ghfc,True,3886.0,Lettuce Plan,Current,2019-03-10,2019-03-30,0.0,2.5,10.25
2020-07-21 17:11:00.413192,email,visitor,True,,,,,,,,
2020-07-21 17:38:44.635801,email,ghfc,True,79.0,Lettuce Plan,Current,2019-07-29,2019-07-29,0.0,2.5,2.83
2020-07-21 17:53:16.517315,email,ghfc,True,1993.0,Lettuce Plan,Current,2012-09-15,2018-08-30,0.5,3.25,1.4100000000000001
2020-07-21 18:15:25.542539,click,psfc,True,,,,,,,,
2020-07-21 18:22:20.914271,email,ghfc,True,4913.0,Lettuce Plan,Current,2019-07-28,2020-02-07,0.0,2.75,3.0
2020-07-21 18:22:28.109804,barcode,ghfc,True,4912.0,Lettuce Plan,Current,2019-07-28,2020-02-07,0.0,2.5,2.58
2020-07-21 18:26:53.196760,barcode,ghfc,True,5852.0,Apple Plan,New,2020-07-03,2020-07-03,0.0,0.0,0.0
2020-07-21 18:33:48.250178,barcode,ghfc,True,40.0,Lettuce Plan,Current,2018-08-31,2018-08-31,0.0,2.58,2.58
2020-07-21 18:39:17.875941,email,ghfc,True,2665.0,Lettuce Plan,Current,2014-08-06,2014-08-06,0.0,1.92,3.67
2020-07-21 18:42:55.328254,click,psfc,True,,,,,,,,
2020-07-21 18:50:42.693135,email,ghfc,True,5843.0,Zucchini Plan,New,2020-06-09,2020-06-09,0.0,5.5,0.0
2020-07-21 18:54:50.982489,barcode,ghfc,True,5608.0,Carrot Plan,Current,2020-02-18,2020-02-18,0.0,2.92,0.0
2020-07-21 18:57:47.890608,email,ghfc,True,444.0,Lettuce Plan,Current,2019-02-03,2020-01-09,2.5,2.5,2.58
2020-07-21 18:59:46.739462,email,ghfc,True,5751.0,Zucchini Plan,Current,2020-05-14,2020-05-14,2.25,0.0,0.0
2020-07-21 19:00:09.879328,email,ghfc,True,3964.0,Carrot Plan,Current,2018-09-11,2020-01-08,2.58,0.0,2.75
2020-07-21 19:18:54.051418,email,trial,True,5946.0,,,,,,,
2020-07-21 19:48:09.720776,email,trial,True,5938.0,,,,,,,
2020-07-21 19:56:04.993265,email,visitor,True,,,,,,,,
2020-07-21 20:04:20.923555,click,psfc,True,,,,,,,,
2020-07-21 20:06:37.848294,barcode,ghfc,True,3898.0,Carrot Plan,Current,2019-02-03,2019-02-03,0.0,0.0,2.5
2020-07-21 20:18:07.971451,email,ghfc,True,4783.0,Lettuce Plan,Current,2019-05-10,2019-05-10,0.0,0.0,2.5
2020-07-21 20:26:08.161757,click,psfc,True,,,,,,,,
2020-07-21 20:34:22.881453,email,ghfc,False,2349.0,Carrot Plan,General Leave,2013-05-27,2020-02-27,,,
2020-07-22 14:50:52.081353,email,ghfc,True,2707.0,Lettuce Plan,Current,2014-09-27,2014-09-27,0.0,0.08,2.65
2020-07-22 15:36:57.825911,email,trial,True,5948.0,,,,,,,
2020-07-22 15:50:23.497404,email,ghfc,True,5752.0,Zucchini Plan,New,2020-06-03,2020-06-03,0.0,0.0,0.0
2020-07-22 16:04:59.646790,email,ghfc,True,5651.0,Zucchini Plan,Current,2020-05-01,2020-05-01,0.0,1.75,2.58
2020-07-22 16:34:42.372956,barcode,ghfc,True,233.0,Carrot Plan,Current,2018-11-04,2019-05-13,0.0,0.0,2.75
2020-07-22 16:44:13.065007,click,psfc,True,,,,,,,,
2020-07-22 16:50:49.337021,email,trial,False,4596.0,,,,,,,
2020-07-22 16:51:29.661573,click,psfc,True,,,,,,,,
2020-07-22 16:53:54.991808,click,psfc,True,,,,,,,,
2020-07-22 16:53:57.705318,click,psfc,True,,,,,,,,
2020-07-22 16:59:23.869090,click,psfc,True,,,,,,,,
2020-07-22 17:04:16.569241,click,psfc,True,,,,,,,,
2020-07-22 17:04:51.899762,email,ghfc,True,1304.0,Lettuce Plan,Current,2011-12-13,2011-12-13,0.0,5.17,4.59
2020-07-22 17:07:39.153621,click,psfc,True,,,,,,,,
2020-07-22 17:11:07.491136,email,ghfc,True,4841.0,Lettuce Plan,Current,2019-05-28,2019-12-03,2.5,2.5,3.0
2020-07-22 17:11:35.160713,email,ghfc,True,5947.0,Zucchini Plan,New,2020-07-21,2020-07-21,,,
2020-07-22 18:05:26.975559,email,ghfc,True,3970.0,Lettuce Plan,Current,2017-01-15,2018-08-30,0.0,5.07,3.17
2020-07-22 18:18:23.461683,email,ghfc,True,5833.0,Zucchini Plan,New,2020-06-03,2020-06-03,0.0,0.0,0.0
2020-07-22 18:28:19.324346,barcode,ghfc,True,5028.0,Lettuce Plan,Current,2019-08-26,2020-03-06,0.0,2.67,2.58
2020-07-22 18:49:50.860354,email,ghfc,True,5687.0,Carrot Plan,Current,2020-03-15,2020-03-15,0.0,2.5,2.17
2020-07-22 18:56:11.171765,email,visitor,True,,,,,,,,
2020-07-22 19:13:34.906135,click,psfc,True,,,,,,,,
2020-07-22 19:13:45.606156,click,psfc,True,,,,,,,,
2020-07-23 15:31:44.415412,email,ghfc,True,5910.0,Zucchini Plan,New,2020-07-07,2020-07-07,0.0,0.0,0.0
2020-07-23 15:33:10.020735,click,psfc,True,,,,,,,,
2020-07-23 15:40:10.813051,click,psfc,True,,,,,,,,
2020-07-23 15:40:12.972291,click,psfc,True,,,,,,,,
2020-07-23 15:40:15.398537,click,psfc,True,,,,,,,,
2020-07-23 15:53:28.641609,click,psfc,True,,,,,,,,
2020-07-23 15:53:29.407250,click,psfc,True,,,,,,,,
2020-07-23 15:53:30.592183,click,psfc,True,,,,,,,,
2020-07-23 15:58:58.113448,email,trial,True,5835.0,,,,,,,
2020-07-23 16:11:31.499706,click,psfc,True,,,,,,,,
2020-07-23 16:32:45.034220,barcode,ghfc,True,127.0,Lettuce Plan,Current,2018-09-29,2019-03-29,0.0,8.0,3.0
2020-07-23 16:36:06.026269,email,visitor,True,,,,,,,,
2020-07-23 16:39:59.881640,barcode,ghfc,True,5209.0,Lettuce Plan,Current,2019-10-08,2019-10-08,0.0,2.67,2.5
2020-07-23 16:43:40.827390,email,ghfc,True,5859.0,Lettuce Plan,New,2020-06-15,2020-06-15,0.0,2.42,0.0
2020-07-23 16:43:45.335953,click,psfc,True,,,,,,,,
2020-07-23 17:05:38.675246,click,psfc,True,,,,,,,,
2020-07-23 17:12:49.088189,barcode,ghfc,True,1503.0,Lettuce Plan,Current,2012-02-08,2020-01-04,0.0,2.25,7.25
2020-07-23 17:16:17.872857,click,psfc,True,,,,,,,,
2020-07-23 17:17:13.265513,email,ghfc,True,5837.0,Lettuce Plan,New,2020-07-23,2020-07-23,,,
2020-07-23 17:28:49.182671,email,visitor,True,,,,,,,,
2020-07-23 17:38:56.413314,email,ghfc,True,5861.0,Zucchini Plan,New,2020-06-15,2020-06-15,2.75,0.0,0.0
2020-07-23 17:44:20.162386,barcode,ghfc,True,1878.0,Carrot Plan,Current,2012-06-20,2012-06-20,0.0,2.5,5.17
2020-07-23 17:55:42.677664,email,visitor,True,,,,,,,,
2020-07-23 17:56:18.139794,click,psfc,True,,,,,,,,
2020-07-23 18:45:51.658543,click,psfc,True,,,,,,,,
2020-07-23 18:47:23.154990,email,ghfc,True,5525.0,Lettuce Plan,Current,2020-01-31,2020-01-31,2.58,2.75,2.58
2020-07-23 18:56:24.983736,click,psfc,True,,,,,,,,
2020-07-23 19:01:41.693595,barcode,ghfc,True,2779.0,Carrot Plan,Current,2015-05-11,2018-10-10,1.0,3.25,2.91
2020-07-23 19:03:38.758440,barcode,ghfc,True,553.0,Carrot Plan,Current,2018-12-18,2018-12-18,0.0,6.08,2.5
2020-07-23 19:26:03.934099,email,ghfc,True,2827.0,Carrot Plan,Current,2016-01-03,2016-01-03,2.42,2.42,4.0
2020-07-23 19:51:06.929490,email,ghfc,True,2964.0,Lettuce Plan,Current,2016-04-19,2019-06-01,0.0,2.33,2.42
2020-07-23 20:10:34.697268,email,ghfc,True,613.0,Carrot Plan,Current,2019-01-04,2019-01-04,0.0,4.17,2.5
2020-07-24 14:48:48.780760,barcode,ghfc,True,4254.0,Carrot Plan,Current,2018-12-19,2019-04-06,2.58,2.58,2.75
2020-07-24 15:06:00.335966,email,ghfc,True,3967.0,Carrot Plan,Current,2018-10-10,2018-10-10,0.0,2.5,2.42
2020-07-24 15:10:08.218884,email,ghfc,True,5376.0,Lettuce Plan,Current,2019-12-03,2019-12-03,0.0,0.0,2.5
2020-07-24 15:12:39.965926,email,ghfc,False,1208.0,Lettuce Plan,Cancelled,2011-10-03,2011-10-03,,,
2020-07-24 15:12:43.891273,click,psfc,True,,,,,,,,
2020-07-24 15:34:08.786538,click,psfc,True,,,,,,,,
2020-07-24 15:50:15.985858,click,psfc,True,,,,,,,,
2020-07-24 15:50:18.058358,click,psfc,True,,,,,,,,
2020-07-24 15:50:20.333314,click,psfc,True,,,,,,,,
2020-07-24 15:50:58.492677,email,ghfc,True,774.0,Lettuce Plan,Current,2010-09-10,2010-09-10,0.0,9.0,0.0
2020-07-24 15:56:45.248241,email,ghfc,True,3309.0,Carrot Plan,Current,2017-01-20,2019-03-02,0.0,2.0,0.0
2020-07-24 15:59:53.406525,email,visitor,True,,,,,,,,
2020-07-24 16:08:29.309546,click,psfc,True,,,,,,,,
2020-07-24 16:08:48.595123,click,psfc,True,,,,,,,,
2020-07-24 16:10:08.797117,click,psfc,True,,,,,,,,
2020-07-24 16:10:38.821035,email,ghfc,True,4466.0,Lettuce Plan,Current,2019-07-19,2019-07-19,0.0,0.0,2.5
2020-07-24 16:54:58.645179,email,ghfc,True,1356.0,Lettuce Plan,Current,2011-12-31,2018-08-01,5.0,5.08,0.0
2020-07-24 16:57:18.286892,click,psfc,True,,,,,,,,
2020-07-24 16:57:21.067520,click,psfc,True,,,,,,,,
2020-07-24 16:57:22.292894,click,psfc,True,,,,,,,,
2020-07-24 17:14:48.773101,email,ghfc,True,3415.0,Carrot Plan,Current,2016-12-27,2016-12-27,0.0,2.42,0.0
2020-07-24 17:42:27.771576,email,ghfc,True,5084.0,Zucchini Plan,New,2020-06-07,2020-06-07,2.58,2.67,0.0
